name,solsource,donor,nvars,ncons,nbinvars,nintvars,nsemi,nnlvars,nnlbinvars,nnlintvars,nnlsemi,nboundedvars,nsingleboundedvars,nsos1,nsos2,objsense,nobjnz,nobjnlnz,njacobiannz,njacobiannlnz,nlaghessiannz,nlaghessiandiagnz,nobjquadnz,nobjquaddiagnz,nobjquadnegev,nobjquadposev,objtype,objcurvature,conscurvature,nconvexnlcons,nconcavenlcons,nindefinitenlcons,nlincons,nquadcons,ndiagquadcons,nlaghessianblocks,laghessianminblocksize,laghessianmaxblocksize,laghessianavgblocksize,solobjvalue,solinfeasibility,probtype,nlinfunc,nquadfunc,nnlfunc,nz,nlnz,ncontvars,convex,density,nldensity,objquaddensity,objquadproblevfrac
QPLIB_3709,Solution submitted by Gioni Mexi.,Stefan Vigerske,600,50,600,0,0,600,600,0,0,0,0,0,0,min,600,600,1200,0,330600,0,165300,0,288,312,quadratic,indefinite,linear,0,0,0,50,0,0,1,600,600,600.0,5710645.0,0.0,QBL,50,1,1,1800,600,0,False,0.058823529411764705,1.0,0.9183333333333333,0.48
QPLIB_3713,Solution found by ALPHAECP,Stefan Vigerske,672,296,42,0,0,126,42,0,0,0,84,0,0,min,42,0,2436,126,252,0,0,0,0,0,linear,linear,indefinite,0,0,42,254,42,0,42,3,3,3.0,85.88379546,2e-10,LMQ,255,42,42,2478,126,630,False,0.012415824915824917,0.023809523809523808,0.0,0.0
QPLIB_3714,Solution found by SCIP,Stefan Vigerske,120,40,120,0,0,120,120,0,0,0,0,0,0,min,120,120,120,0,4680,0,2340,0,117,3,quadratic,indefinite,linear,0,0,0,40,0,0,3,40,40,40.0,1183.0,0.0,QBL,40,1,1,240,120,0,False,0.04878048780487805,1.0,0.325,0.975
QPLIB_3719,Solution found by ALPHAECP,Stefan Vigerske,161,72,133,0,0,49,21,0,0,0,28,0,0,min,140,0,371,63,126,0,0,0,0,0,linear,linear,indefinite,0,0,21,51,21,0,7,7,7,7.0,417188.8105,5.551115123e-17,LMQ,52,21,21,511,63,28,False,0.043478260869565216,0.061224489795918366,0.0,0.0
QPLIB_3725,Solution found by SCIP,Stefan Vigerske,1252,2021,81,0,0,824,0,0,0,288,536,0,0,max,144,0,11828,1726,1726,0,0,0,0,0,linear,linear,indefinite,0,0,469,1552,469,0,84,2,22,9.809524,85.44891308,4.547473509e-13,LMQ,1553,469,469,11972,1726,1171,False,0.004729129732684875,0.004466226426811849,0.0,0.0
QPLIB_3726,,Stefan Vigerske,932,2382,116,0,0,144,0,0,0,144,0,0,0,max,153,0,7599,384,384,0,0,0,0,0,linear,linear,indefinite,0,0,192,2190,192,0,24,5,7,6.0,,,LMQ,2191,192,192,7752,384,816,False,0.0034903888235516597,0.013888888888888888,0.0,0.0
QPLIB_3727,Solution found by SCIP,Stefan Vigerske,1620,1640,20,0,0,1620,20,0,0,0,1600,0,0,min,820,0,4800,2400,2400,800,0,0,0,0,linear,linear,indefinite,0,0,800,840,800,0,820,1,41,1.97561,209.2548902,2.220446049e-16,LMQ,841,800,800,5620,2400,1600,False,0.00211403766146809,0.001851851851851852,0.0,0.0
QPLIB_3728,Solution found by ANTIGONE,Stefan Vigerske,88,47,72,0,0,28,12,0,0,0,16,0,0,min,76,0,204,36,72,0,0,0,0,0,linear,linear,indefinite,0,0,12,35,12,0,4,7,7,7.0,205054.4585,2.775557562e-17,LMQ,36,12,12,280,36,16,False,0.06628787878787878,0.10714285714285714,0.0,0.0
QPLIB_3729,Solution found by BARON,Stefan Vigerske,1058,659,650,0,0,1033,625,0,0,0,408,0,0,min,1,0,6765,5240,2050,0,0,0,0,0,linear,linear,indefinite,0,0,608,51,608,0,8,51,676,129.125,-1.120343714,1.316724507e-13,LMQ,52,608,608,6766,5240,408,False,0.009689522827519047,0.008343098792479747,0.0,0.0
QPLIB_3733,Solution found by ALPHAECP,Stefan Vigerske,690,283,46,0,0,138,46,0,0,0,92,0,0,min,46,0,2484,138,276,0,0,0,0,0,linear,linear,indefinite,0,0,46,237,46,0,46,3,3,3.0,106.3541548,1e-10,LMQ,238,46,46,2530,138,644,False,0.012910798122065728,0.021739130434782608,0.0,0.0
QPLIB_3734,Solution found by ALPHAECP,Stefan Vigerske,7571,10444,38,0,0,2025,0,0,0,2025,0,0,0,min,677,0,30543,5508,5508,0,0,0,0,0,linear,linear,indefinite,0,0,2754,7690,2754,0,324,4,9,6.25,-46377.99065,6.252776075e-13,LMQ,7691,2754,2754,31220,5508,7533,False,0.000394794604060656,0.0009876543209876543,0.0,0.0
QPLIB_3738,Solution found by CPLEX,Stefan Vigerske,435,0,435,0,0,435,435,0,0,0,0,0,0,max,435,435,0,0,1680,0,840,0,210,210,quadratic,indefinite,linear,0,0,0,0,0,0,1,435,435,435.0,422.0,0.0,QBN,0,1,1,435,435,0,False,1.0,1.0,0.008878319460959176,0.4827586206896552
QPLIB_3745,Solution found by BARON,Stefan Vigerske,325,0,325,0,0,325,325,0,0,0,0,0,0,max,325,325,0,0,1248,0,624,0,156,156,quadratic,indefinite,linear,0,0,0,0,0,0,1,325,325,325.0,334.0,0.0,QBN,0,1,1,325,325,0,False,1.0,1.0,0.011815384615384615,0.48
QPLIB_3748,Solution found by ALPHAECP,Stefan Vigerske,95,52,75,0,0,35,15,0,0,0,20,0,0,min,80,0,225,45,90,0,0,0,0,0,linear,linear,indefinite,0,0,15,37,15,0,5,7,7,7.0,281408.6353,0.0,LMQ,38,15,15,305,45,20,False,0.0605759682224429,0.08571428571428572,0.0,0.0
QPLIB_3750,Solution found by SCIP,Stefan Vigerske,210,70,210,0,0,210,210,0,0,0,0,0,0,min,210,210,210,0,14490,0,7245,0,207,3,quadratic,indefinite,linear,0,0,0,70,0,0,3,70,70,70.0,6348.0,0.0,QBL,70,1,1,420,210,0,False,0.028169014084507043,1.0,0.32857142857142857,0.9857142857142858
QPLIB_3751,Solution found by ANTIGONE,Stefan Vigerske,150,50,150,0,0,150,150,0,0,0,0,0,0,min,150,150,150,0,7350,0,3675,0,147,3,quadratic,indefinite,linear,0,0,0,50,0,0,3,50,50,50.0,2312.0,0.0,QBL,50,1,1,300,150,0,False,0.0392156862745098,1.0,0.32666666666666666,0.98
QPLIB_3752,Solution found by CPLEX,Stefan Vigerske,462,6160,462,0,0,441,441,0,0,0,0,0,0,min,441,441,18480,0,7976,0,3988,0,210,210,quadratic,indefinite,linear,0,0,0,6160,0,0,1,441,441,441.0,-1306.0,0.0,QBL,6160,1,1,18921,441,0,False,0.006647386050080418,1.0,0.04101171836837532,0.45454545454545453
QPLIB_3757,Solution found by ANTIGONE,Stefan Vigerske,552,8096,552,0,0,420,420,0,0,0,0,0,0,min,420,420,24288,0,2926,0,1463,0,190,190,quadratic,indefinite,linear,0,0,0,8096,0,0,1,420,420,420.0,-563.0,0.0,QBL,8096,1,1,24708,420,0,False,0.005528080716959045,1.0,0.016587301587301588,0.3442028985507246
QPLIB_3762,Solution found by SCIP,Stefan Vigerske,90,480,90,0,0,90,90,0,0,0,0,0,0,min,90,90,1440,0,2266,0,1133,0,45,45,quadratic,indefinite,linear,0,0,0,480,0,0,1,90,90,90.0,-296.0,0.0,QBL,480,1,1,1530,90,0,False,0.035343035343035345,1.0,0.2797530864197531,0.5
QPLIB_3772,Solution found by ANTIGONE,Stefan Vigerske,380,4560,380,0,0,380,380,0,0,0,0,0,0,min,380,380,13680,0,5522,0,2761,0,190,190,quadratic,indefinite,linear,0,0,0,4560,0,0,1,380,380,380.0,-940.0,0.0,QBL,4560,1,1,14060,380,0,False,0.008112256084192063,1.0,0.0382409972299169,0.5
QPLIB_3775,Solution found by ALPHAECP,Stefan Vigerske,180,60,180,0,0,180,180,0,0,0,0,0,0,min,180,180,180,0,10620,0,5310,0,177,3,quadratic,indefinite,linear,0,0,0,60,0,0,3,60,60,60.0,3990.0,0.0,QBL,60,1,1,360,180,0,False,0.03278688524590164,1.0,0.3277777777777778,0.9833333333333333
QPLIB_3780,Solution found by GUROBI,Stefan Vigerske,168,72,12,156,0,156,0,156,0,156,0,0,0,min,24,0,768,288,288,0,0,0,0,0,linear,linear,indefinite,0,0,12,60,12,0,12,13,13,13.0,90.6,0.0,LIQ,61,12,12,792,288,0,False,0.06457925636007827,0.15384615384615385,0.0,0.0
QPLIB_3785,Solution found by ALPHAECP,Stefan Vigerske,232,86,200,0,0,56,24,0,0,0,32,0,0,min,208,0,520,72,144,0,0,0,0,0,linear,linear,indefinite,0,0,24,62,24,0,8,7,7,7.0,508718.0468,1.97418748e-11,LMQ,63,24,24,728,72,32,False,0.036068172810146654,0.05357142857142857,0.0,0.0
QPLIB_3790,Solution found by ANTIGONE,Stefan Vigerske,195,283,7,0,0,94,0,0,0,0,0,0,0,min,94,94,571,0,8836,94,4465,94,19,75,quadratic,indefinite,linear,0,0,0,283,0,0,1,94,94,94.0,97.90443626,8.881784197e-16,QML,283,1,1,665,94,188,False,0.012007945106536655,1.0,1.0,0.09743589743589744
QPLIB_3792,Solution found by ANTIGONE,Stefan Vigerske,3020,3150,20,0,0,3000,0,0,0,0,3000,0,0,min,3020,3000,9000,0,3000,3000,3000,3000,0,3000,quadratic,convex,linear,0,0,0,3150,0,0,3000,1,1,1.0,557.84865,6.661338148e-16,DML,3150,1,1,12020,3000,3000,True,0.0012631331165760475,1.0,0.0003333333333333333,0.0
QPLIB_3794,Solution found by BARON,Stefan Vigerske,1562,1226,576,0,0,986,0,0,0,0,968,0,0,min,1,0,8178,5520,2496,0,0,0,0,0,linear,linear,indefinite,0,0,602,624,602,0,14,25,493,70.428571,-1.127904351,4.440892099e-16,LMQ,625,602,602,8179,5520,986,False,0.004267510672689915,0.009299630036457245,0.0,0.0
QPLIB_3797,Solution found by ALPHAECP,Stefan Vigerske,344,679,48,0,0,60,0,0,0,60,0,0,0,max,40,0,1965,112,112,0,0,0,0,0,linear,linear,indefinite,0,0,56,623,56,0,16,3,4,3.75,5122.564501,1.136868377e-13,LMQ,624,56,56,2005,112,296,False,0.008571306429548564,0.03333333333333333,0.0,0.0
QPLIB_3798,Solution found by ALPHAECP,Stefan Vigerske,864,305,54,0,0,810,0,0,0,0,810,0,0,min,54,0,3186,810,1512,0,0,0,0,0,linear,linear,indefinite,0,0,54,251,54,0,54,15,15,15.0,111.2685574,4.199201512e-11,LMQ,252,54,54,3240,810,810,False,0.012254901960784314,0.018518518518518517,0.0,0.0
QPLIB_3803,Solution found by ANTIGONE,Stefan Vigerske,190,2280,190,0,0,190,190,0,0,0,0,0,0,min,190,190,6840,0,5076,0,2538,0,81,109,quadratic,indefinite,linear,0,0,0,2280,0,0,1,190,190,190.0,-7360.0,0.0,QBL,2280,1,1,7030,190,0,False,0.016220955721174924,1.0,0.14060941828254847,0.4263157894736842
QPLIB_3809,Solution found by ALPHAECP,Stefan Vigerske,256,89,224,0,0,56,24,0,0,0,32,0,0,min,232,0,568,72,144,0,0,0,0,0,linear,linear,indefinite,0,0,24,65,24,0,8,7,7,7.0,472128.5315,3.863576126e-14,LMQ,66,24,24,800,72,32,False,0.034722222222222224,0.05357142857142857,0.0,0.0
QPLIB_3813,Solution found by SCIP,Stefan Vigerske,2415,2480,15,0,0,2415,15,0,0,0,2400,0,0,min,1215,0,7200,3600,3600,1200,0,0,0,0,linear,linear,indefinite,0,0,1200,1280,1200,0,1215,1,81,1.987654,402.48853,2.220446049e-16,LMQ,1281,1200,1200,8415,3600,2400,False,0.0014044627366745026,0.0012422360248447205,0.0,0.0
QPLIB_3814,,Stefan Vigerske,48,41,2,0,0,40,0,0,0,40,0,0,0,min,12,10,168,100,100,0,8,0,2,2,quadratic,indefinite,indefinite,0,0,28,13,28,0,6,5,8,6.666667,0.6259674725,1.892055238e-08,QMQ,13,29,29,180,110,46,False,0.08928571428571429,0.09482758620689655,0.16,0.041666666666666664
QPLIB_3815,Solution found by SCIP,Stefan Vigerske,192,64,192,0,0,192,192,0,0,0,0,0,0,min,192,192,192,0,1152,0,576,0,96,96,quadratic,indefinite,linear,0,0,0,64,0,0,3,64,64,64.0,-65.0,0.0,QBL,64,1,1,384,192,0,False,0.03076923076923077,1.0,0.03125,0.5
QPLIB_3816,Solution found by SCIP,Stefan Vigerske,187,387,70,0,0,74,0,0,0,74,0,0,0,max,140,0,1178,244,200,0,0,0,0,0,linear,linear,indefinite,0,0,24,363,24,0,12,3,8,6.166667,7.3936,1.369737657e-14,LMQ,364,24,24,1318,244,117,False,0.018165279232592757,0.1373873873873874,0.0,0.0
QPLIB_3822,Solution found by CPLEX,Stefan Vigerske,861,0,861,0,0,861,861,0,0,0,0,0,0,max,861,861,0,0,3360,0,1680,0,420,420,quadratic,indefinite,linear,0,0,0,0,0,0,1,861,861,861.0,850.0,0.0,QBN,0,1,1,861,861,0,False,1.0,1.0,0.0045324495056797256,0.4878048780487805
QPLIB_3825,Solution found by ALPHAECP,Stefan Vigerske,1080,377,60,0,0,1020,0,0,0,0,1020,0,0,min,60,0,4020,1020,1920,0,0,0,0,0,linear,linear,indefinite,0,0,60,317,60,0,60,17,17,17.0,112.071483,5.258195181e-11,LMQ,318,60,60,4080,1020,1020,False,0.009994121105232217,0.016666666666666666,0.0,0.0
QPLIB_3832,Solution found by CPLEX,Stefan Vigerske,561,0,561,0,0,561,561,0,0,0,0,0,0,max,561,561,0,0,2176,0,1088,0,272,272,quadratic,indefinite,linear,0,0,0,0,0,0,1,561,561,561.0,554.0,0.0,QBN,0,1,1,561,561,0,False,1.0,1.0,0.006914060389996219,0.48484848484848486
QPLIB_3834,Solution found by BARON,Stefan Vigerske,50,1,50,0,0,50,50,0,0,0,0,0,0,min,50,50,50,0,2450,0,1225,0,30,20,quadratic,indefinite,linear,0,0,0,1,0,0,1,50,50,50.0,3760.715066,0.0,QBL,1,1,1,100,50,0,False,1.0,1.0,0.98,0.6
QPLIB_3838,Solution found by CPLEX,Stefan Vigerske,780,0,780,0,0,780,780,0,0,0,0,0,0,max,780,780,0,0,3040,0,1520,0,380,380,quadratic,indefinite,linear,0,0,0,0,0,0,1,780,780,780.0,746.0,0.0,QBN,0,1,1,780,780,0,False,1.0,1.0,0.004996712689020381,0.48717948717948717
QPLIB_3840,Solution found by SCIP,Stefan Vigerske,5735,3873,2401,0,0,3334,0,0,0,0,3292,0,0,min,1,0,27969,17539,9996,0,0,0,0,0,linear,linear,indefinite,0,0,1374,2499,1374,0,16,50,2192,208.375,-1.138586607,8.881784197e-16,LMQ,2500,1374,1374,27970,17539,3334,False,0.0012589237529700833,0.0038287102404846543,0.0,0.0
QPLIB_3841,Solution found by ANTIGONE,Stefan Vigerske,300,4600,300,0,0,300,300,0,0,0,0,0,0,min,300,300,13800,0,9200,0,4600,0,132,168,quadratic,indefinite,linear,0,0,0,4600,0,0,1,300,300,300.0,-1817.0,0.0,QBL,4600,1,1,14100,300,0,False,0.010215170615083678,1.0,0.10222222222222223,0.44
QPLIB_3850,Solution found by QUBOWL,Stefan Vigerske,1225,0,1225,0,0,1225,1225,0,0,0,0,0,0,max,1225,1225,0,0,4800,0,2400,0,600,600,quadratic,indefinite,linear,0,0,0,0,0,0,1,1225,1225,1225.0,1198.0,0.0,QBN,0,1,1,1225,1225,0,False,1.0,1.0,0.0031986672219908373,0.4897959183673469
QPLIB_3852,Solution found by BARON,Stefan Vigerske,231,0,231,0,0,231,231,0,0,0,0,0,0,max,231,231,0,0,880,0,440,0,110,110,quadratic,indefinite,linear,0,0,0,0,0,0,1,231,231,231.0,234.0,0.0,QBN,0,1,1,231,231,0,False,1.0,1.0,0.016491445062873634,0.47619047619047616
QPLIB_3854,Solution found by ALPHAECP,Stefan Vigerske,680,306,40,0,0,640,0,0,0,0,640,0,0,min,40,0,2520,640,1200,0,0,0,0,0,linear,linear,indefinite,0,0,40,266,40,0,40,16,16,16.0,94.6112071,5.09317033e-11,LMQ,267,40,40,2560,640,640,False,0.012262885610270167,0.025,0.0,0.0
QPLIB_3855,Solution found by ANTIGONE,Stefan Vigerske,2518,2075,400,0,0,512,0,0,0,0,428,0,0,min,3,0,9236,2568,2568,0,0,0,0,0,linear,linear,indefinite,0,0,1284,791,1284,0,28,11,30,18.285714,598.9191764,3.637978807e-12,LMQ,792,1284,1284,9239,2568,2118,False,0.001767428656256839,0.00390625,0.0,0.0
QPLIB_3856,Solution found by BARON,Stefan Vigerske,351,317,168,0,0,351,168,0,0,0,174,0,0,min,1,0,2507,1988,840,0,0,0,0,0,linear,linear,indefinite,0,0,267,50,267,0,9,15,161,39.0,-1.030991192,6.661338148e-16,LMQ,51,267,267,2508,1988,183,False,0.022469494167607375,0.021212800239017466,0.0,0.0
QPLIB_3857,Solution found by SCIP,Stefan Vigerske,803,606,201,0,0,401,0,0,0,0,1,0,0,min,1,0,81806,401,401,401,0,0,0,0,linear,linear,indefinite,1,0,1,604,2,2,401,1,1,1.0,-0.1291145306,6.938893904e-18,LMQ,605,2,2,81807,401,602,False,0.1678364288777053,0.5,0.0,0.0
QPLIB_3859,Solution found by LINDO,Stefan Vigerske,1568,1785,600,0,0,392,0,0,0,0,392,0,0,min,1,0,8088,3792,768,0,0,0,0,0,linear,linear,indefinite,0,0,560,1225,560,0,8,49,49,49.0,-1.126956249,3.181677144e-12,LMQ,1226,560,560,8089,3792,968,False,0.002888466416801883,0.01727405247813411,0.0,0.0
QPLIB_3860,Solution submitted by Gioni Mexi.,Stefan Vigerske,435,8120,435,0,0,435,435,0,0,0,0,0,0,min,435,435,24360,0,16408,0,8204,0,195,240,quadratic,indefinite,linear,0,0,0,8120,0,0,1,435,435,435.0,-20161.0,0.0,QBL,8120,1,1,24795,435,0,False,0.007018840044329516,1.0,0.08671158673536795,0.4482758620689655
QPLIB_3861,Solution found by BARON,Stefan Vigerske,4530,4650,30,0,0,4500,0,0,0,0,4500,0,0,min,4530,4500,13500,0,4500,4500,4500,4500,0,4500,quadratic,convex,linear,0,0,0,4650,0,0,4500,1,1,1.0,430.5765521,2.109423747e-15,DML,4650,1,1,18030,4500,4500,True,0.0008557584283661848,1.0,0.00022222222222222223,0.0
QPLIB_3863,Solution found by ALPHAECP,Stefan Vigerske,1678,1303,625,0,0,1053,0,0,0,0,1033,0,0,min,1,0,8835,5990,2800,0,0,0,0,0,linear,linear,indefinite,0,0,628,675,628,0,13,26,566,81.0,-1.115657192,8.193445922e-14,LMQ,676,628,628,8836,5990,1053,False,0.004038184517063112,0.009058135385099291,0.0,0.0
QPLIB_3865,Solution found by LOCALSOLVER,Stefan Vigerske,525,50,525,0,0,525,525,0,0,0,0,0,0,min,525,525,1050,0,249900,0,124950,0,252,273,quadratic,indefinite,linear,0,0,0,50,0,0,1,525,525,525.0,6301723.0,0.0,QBL,50,1,1,1575,525,0,False,0.058823529411764705,1.0,0.9066666666666666,0.48
QPLIB_3870,Solution found by SCIP,Stefan Vigerske,182,1456,116,0,0,181,115,0,0,66,0,0,0,min,181,181,4368,0,7650,0,3825,0,78,78,quadratic,indefinite,linear,0,0,0,1456,0,0,1,181,181,181.0,-1148.0,0.0,QML,1456,1,1,4549,181,66,False,0.01715477384660638,1.0,0.23350935563627484,0.42857142857142855
QPLIB_3871,Solution found by ANTIGONE,Stefan Vigerske,1025,1040,25,0,0,1000,0,0,0,0,1000,0,0,min,1025,1000,3000,0,1000,1000,1000,1000,0,1000,quadratic,convex,linear,0,0,0,1040,0,0,1000,1,1,1.0,197.3338812,8.881784197e-16,DML,1040,1,1,4025,1000,1000,True,0.003772170286544364,1.0,0.001,0.0
QPLIB_3872,Solution found by SCIP,Stefan Vigerske,1508,2441,95,0,0,1008,0,0,0,360,648,0,0,max,172,0,15664,2118,2118,0,0,0,0,0,linear,linear,indefinite,0,0,567,1874,567,0,102,2,22,9.882353,85.44891308,2.273736754e-13,LMQ,1875,567,567,15836,2118,1413,False,0.00430029740374568,0.003705803308977912,0.0,0.0
QPLIB_3877,Solution found by CPLEX,Stefan Vigerske,630,0,630,0,0,630,630,0,0,0,0,0,0,max,630,630,0,0,2448,0,1224,0,306,306,quadratic,indefinite,linear,0,0,0,0,0,0,1,630,630,630.0,602.0,0.0,QBN,0,1,1,630,630,0,False,1.0,1.0,0.006167800453514739,0.4857142857142857
QPLIB_3879,Solution found by BARON,Stefan Vigerske,23826,24971,10920,0,0,2090,0,0,0,0,2090,0,0,min,1,0,100316,23252,4160,0,0,0,0,0,linear,linear,indefinite,0,0,3026,21945,3026,0,10,209,209,209.0,-1.162171094,7.105427358e-14,LMQ,21946,3026,3026,100317,23252,12906,False,0.0001686048535528263,0.003676589177684944,0.0,0.0
QPLIB_3883,Solution found by SCIP,Stefan Vigerske,182,1456,182,0,0,182,182,0,0,0,0,0,0,min,182,182,4368,0,5894,0,2947,0,91,91,quadratic,indefinite,linear,0,0,0,1456,0,0,1,182,182,182.0,-788.0,0.0,QBL,1456,1,1,4550,182,0,False,0.017158544955387784,1.0,0.1779374471682164,0.5
QPLIB_3913,Solution found by GUROBI,Andrea Lodi,300,61,300,0,0,300,300,0,0,0,0,0,0,min,300,300,360,0,90000,300,45150,300,0,300,quadratic,convex,linear,0,0,0,61,0,0,1,300,300,300.0,42.925,0.0,CBL,61,1,1,660,300,0,True,0.035483870967741936,1.0,1.0,0.0
QPLIB_3923,Solution found by ANTIGONE,Andrea Lodi,395,80,395,0,0,316,316,0,0,0,0,0,0,min,316,316,474,0,7968,0,3984,0,212,104,quadratic,indefinite,linear,0,0,0,80,0,0,2,52,264,158.0,64.1,0.0,QBL,80,1,1,790,316,0,False,0.024691358024691357,1.0,0.07979490466271431,0.5367088607594936
QPLIB_3931,Solution found by GUROBI,Andrea Lodi,316,80,316,0,0,237,237,0,0,0,0,0,0,min,237,237,395,0,4482,0,2241,0,159,78,quadratic,indefinite,linear,0,0,0,80,0,0,2,39,198,118.5,79.93,0.0,QBL,80,1,1,632,237,0,False,0.024691358024691357,1.0,0.07979490466271431,0.5031645569620253
QPLIB_3980,Solution found by GUROBI,Andrea Lodi,235,48,235,0,0,235,235,0,0,0,0,0,0,min,235,235,282,0,55225,235,27730,235,0,235,quadratic,convex,linear,0,0,0,48,0,0,1,235,235,235.0,6.325,0.0,CBL,48,1,1,517,235,0,True,0.044897959183673466,1.0,1.0,0.0
QPLIB_4095,Solution found by CPLEX,Antonio Frangioni,2000,2003,400,0,0,1200,0,0,0,0,400,0,0,min,800,400,6400,1200,160800,1200,80200,400,0,400,quadratic,convex,indefinite,0,0,400,1603,400,400,801,1,400,1.498127,99.48264489,3.552713679e-15,CMQ,1603,401,401,7200,1600,1600,False,0.0017964071856287425,0.0033250207813798837,1.0,0.0
QPLIB_4270,Solution found by SCIP,Antonio Frangioni,1600,1603,400,0,0,800,0,0,0,0,800,0,0,min,1600,800,4800,0,160400,800,80600,800,0,800,quadratic,convex,linear,0,0,0,1603,0,0,401,1,400,1.995012,99.48264828,2.220446049e-16,CML,1603,1,1,6400,800,1200,True,0.0024937655860349127,1.0,0.250625,0.0
QPLIB_4455,Solution found by SCIP,Antonio Frangioni,15000,12001,3000,0,0,9000,0,0,0,0,3000,0,0,min,6000,0,36000,9000,9000,9000,0,0,0,0,linear,linear,indefinite,0,0,3000,9001,3000,3000,9000,1,1,1.0,1039.0,3.552713679e-15,LMQ,9002,3000,3000,42000,9000,12000,False,0.00023329445092484585,0.0003333333333333333,0.0,0.0
QPLIB_4722,Solution found by SCIP,Antonio Frangioni,10000,8001,2000,0,0,6000,0,0,0,0,2000,0,0,min,4000,0,24000,6000,6000,6000,0,0,0,0,linear,linear,indefinite,0,0,2000,6001,2000,2000,6000,1,1,1.0,2639.0,2.565302059e-13,LMQ,6002,2000,2000,28000,6000,8000,False,0.00034991252186953263,0.0005,0.0,0.0
QPLIB_4805,Solution found by CPLEX,Antonio Frangioni,10000,8074,2000,0,0,6000,0,0,0,2000,0,0,0,min,6000,0,26000,6000,6000,6000,0,0,0,0,linear,linear,indefinite,0,0,2000,6074,2000,2000,6000,1,1,1.0,10729661.15,5.820766091e-11,LMQ,6075,2000,2000,32000,6000,8000,False,0.0003962848297213622,0.0005,0.0,0.0
QPLIB_5023,Solution found by CPLEX,Antonio Frangioni,15000,12155,3000,0,0,9000,0,0,0,3000,0,0,0,min,9000,0,39000,9000,9000,9000,0,0,0,0,linear,linear,indefinite,0,0,3000,9155,3000,3000,9000,1,1,1.0,495034.3674,4.656612873e-10,LMQ,9156,3000,3000,48000,9000,12000,False,0.00026324448831852585,0.0003333333333333333,0.0,0.0
QPLIB_5442,Solution found by ANTIGONE,Antonio Frangioni,9999,8088,2000,0,0,5999,0,0,0,1999,0,0,0,min,5999,0,25995,5999,5999,5999,0,0,0,0,linear,linear,indefinite,0,0,2000,6088,2000,2000,5999,1,1,1.0,3772309156.0,1.421085472e-14,LMQ,6089,2000,2000,31994,5999,7999,False,0.000395564343181753,0.0005,0.0,0.0
QPLIB_5527,Solution found by GUROBI,Antonio Frangioni,25609,64348,4492,0,0,4639,0,0,0,147,4444,0,0,min,13770,4639,181877,0,4639,4639,4639,4639,0,4639,quadratic,convex,linear,0,0,0,64348,0,0,4639,1,1,1.0,30599020.27,2.182787284e-11,DML,64348,1,1,195647,4639,21117,True,0.00011872406842489803,1.0,0.0002155636990730761,0.0
QPLIB_5543,Solution found by GUROBI,Antonio Frangioni,25700,64096,4514,0,0,4662,0,0,0,148,4490,0,0,min,13838,4662,181132,0,4662,4662,4662,4662,0,4662,quadratic,convex,linear,0,0,0,64096,0,0,4662,1,1,1.0,37594528.33,2.182787284e-11,DML,64096,1,1,194970,4662,21186,True,0.00011835782209709032,1.0,0.0002145002145002145,0.0
QPLIB_5554,Solution found by ALPHAECP,Antonio Frangioni,35370,69569,4492,0,0,14239,0,0,0,319,4320,0,0,min,18570,0,201450,14239,14239,14239,0,0,0,0,linear,linear,indefinite,0,0,4800,64769,4800,4800,14239,1,1,1.0,32746998.03,1.164153218e-10,LMQ,64770,4800,4800,220020,14239,30878,False,8.941391216588805e-05,0.00020833333333333335,0.0,0.0
QPLIB_5573,Solution found by GUROBI,Antonio Frangioni,28142,77776,4450,0,0,14246,0,0,0,341,4305,0,0,min,18542,0,220921,14246,14246,14246,0,0,0,0,linear,linear,indefinite,0,0,4800,72976,4800,4800,14246,1,1,1.0,33695951.51,5.820766091e-11,LMQ,72977,4800,4800,239463,14246,23692,False,0.00010940376620026594,0.00020833333333333335,0.0,0.0
QPLIB_5577,Solution found by ANTIGONE,Antonio Frangioni,6014,15690,1118,0,0,1152,0,0,0,34,1118,0,0,min,3422,1152,44028,0,1152,1152,1152,1152,0,1152,quadratic,convex,linear,0,0,0,15690,0,0,1152,1,1,1.0,7193179.495,3.637978807e-12,DML,15690,1,1,47450,1152,4896,True,0.000502831145994888,1.0,0.0008680555555555555,0.0
QPLIB_5721,Solution found by GUROBI,BicMac,300,0,300,0,0,300,300,0,0,0,0,0,0,max,300,300,0,0,69152,0,34576,0,153,147,quadratic,indefinite,linear,0,0,0,0,0,0,1,300,300,300.0,8579363.0,0.0,QBN,0,1,1,300,300,0,False,1.0,1.0,0.7683555555555556,0.49
QPLIB_5725,Solution found by CPLEX,BicMac,343,0,343,0,0,343,343,0,0,0,0,0,0,max,343,343,0,0,2058,0,1029,0,171,172,quadratic,indefinite,linear,0,0,0,0,0,0,1,343,343,343.0,33611981.0,0.0,QBN,0,1,1,343,343,0,False,1.0,1.0,0.01749271137026239,0.5014577259475219
QPLIB_5755,Solution found by BARON,BicMac,400,0,400,0,0,400,400,0,0,0,0,0,0,max,400,400,0,0,1600,0,800,0,200,200,quadratic,indefinite,linear,0,0,0,0,0,0,1,400,400,400.0,24838942.0,0.0,QBN,0,1,1,400,400,0,False,1.0,1.0,0.01,0.5
