name,image,status,detail,variables,binaries,integers,continuous,constraints,instance_digest,manifest_digest,source_qplib_digest
QPLIB_3661,ghcr.io/jij-inc/ommx/v2.8/qplib:3661,published,,23813,10816,0,12997,27450,sha256:acabccf8e852fa6895db06d50e780873c0f802877f438c42c0f4842b8f0056ba,sha256:78754082231a5de5962e034421984f8ce347558ed0b1daf1681559445a9208ea,sha256:def556a0234bd6d5fb4b14c2dd141303bf149b7e2952b61cb18618dae3fddc9a
QPLIB_3662,ghcr.io/jij-inc/ommx/v2.8/qplib:3662,published,,176,144,0,32,102,sha256:978e54ba8b6893307d7d22a44b3f3e9468e0aaf4c2aa9d58c436d52110d9d359,sha256:423a3e3508800f1ee9c9b5ebdb948f2ab5371f8278116d036b404979ecf47c11,sha256:f07d0a32100e099722340d88df6138d5b2ddfd3ad3baa69d37f1da16cbd6fa78
QPLIB_3670,ghcr.io/jij-inc/ommx/v2.8/qplib:3670,published,,918,54,0,864,555,sha256:9db053e2afe6cc23cf583266c309ce6b2cce909d9adbf29fbe8dccc9753ea198,sha256:c17158f3df7cc52a08086d8d064dfc5b678ebe321760bd4b2a5163e8b06aebc0,sha256:784603b0df5509bfccda0fa7313725c8af9f327edf4c0d6584831a261c412150
QPLIB_3676,ghcr.io/jij-inc/ommx/v2.8/qplib:3676,published,,9030,30,0,9000,9300,sha256:1af7b1c6deaf2c29ffdad1e9ae17e9ab852fb6a30c74409aef247ff2bfee42c0,sha256:41231ec8119c242c1b06b8bea3768310c255ed8c942f8b9dbe65daec70e91c23,sha256:b695d90c0fd26198eb24de46724a21311eb5a90371ac7f03a84721dbf97643f4
QPLIB_3677,ghcr.io/jij-inc/ommx/v2.8/qplib:3677,published,,6030,30,0,6000,6200,sha256:dd253b313ac7d30e5573109d7f27c2429712ce35cadef518c06dd351344f8c0f,sha256:f3d6cad2225bfe0035b7740024ef17e7c2fdd8959262fae77fbc6fb7e9d4c4f5,sha256:682b46a18f77cb81bfdbd65a811ed52388ba421342ab3b19821037cdda531a4c
QPLIB_3678,ghcr.io/jij-inc/ommx/v2.8/qplib:3678,published,,600,200,0,400,604,sha256:d5f3dd34115b46a4d0cee11dbc5a8cfb9fa24391fb19c32ea90a7480623556ab,sha256:0ecc9ec0f79bc2481c17208566c894c7dadcf4e9366b60211f8a8740f483865e,sha256:32555d3ef0f7290b772b26880d8bd27c48f06ad2ee871171ccbd30d85cb2780c
QPLIB_3680,ghcr.io/jij-inc/ommx/v2.8/qplib:3680,published,,108,92,0,16,76,sha256:52c672a36e60c5531b6bc2d43b8470871082bc056b51f23ec6f311e2efe3e291,sha256:66f5a1d53061c74fa5e681c2c53c96637956c56ed54f3edd2b05c153dd030b56,sha256:8bb01da7859272a7935c65be76aca32d9cf89cd7213b03b43e3ca6e9db19c842
QPLIB_3683,ghcr.io/jij-inc/ommx/v2.8/qplib:3683,published,,150,126,0,24,90,sha256:302078bca1b3a81a32151fedc81448cf244e1fb8b40882a9c1aa8fab78957eb9,sha256:949d48eb74c8bf95ed5663ea8a6a0ffe0f039be16b8411723c53377b477b5137,sha256:219710747e0a67049d79eab593afa5aa9704cee4014d318900ca751ffe841fe5
QPLIB_3690,ghcr.io/jij-inc/ommx/v2.8/qplib:3690,published,,6020,20,0,6000,6300,sha256:060a7a74576f0e40b52c560935780d3b4edb07bb16a7132bc4e980411097cbf5,sha256:cad18ac31eb67e377d9bfe6deaff92ececdcf8fcaa2421e2e1b7cdcb57d54080,sha256:f8fdca78e69480f26036546d46364558f396f69293899bffc7f52fd7eefbcc3c
QPLIB_3692,ghcr.io/jij-inc/ommx/v2.8/qplib:3692,published,,1219,128,0,1091,2210,sha256:e6fff833a3d8ecabdb54aef24203c4b2e33c19cb72b828b1062ba843f0a8f5d8,sha256:d489914471b1d331362458c00f0e88861a29cec84e5f0c29d59dc9d8df6e3b35,sha256:1214abceb4d762a342b8b5d6a98539daa8ead4fb07eee523ff31dd8eda05d602
QPLIB_3693,ghcr.io/jij-inc/ommx/v2.8/qplib:3693,published,,1128,1128,0,0,0,sha256:1d346b0cad54af2b2c624621adfd393579b896986adb5c0e322e47e339d276c6,sha256:6164d1e38e668034d6ad887925088e58763fc53910e1bd86e17daef1eeef9ded,sha256:9780bce70eaf494810cd42a7ae2aee0772b9cd3b9de036eb0a53073824037ee8
QPLIB_3694,ghcr.io/jij-inc/ommx/v2.8/qplib:3694,published,,3240,40,0,3200,3360,sha256:7ecc863b3f4fc1ff090af1e61f84e0600a7d96764da34515b6c649c739c7a02b,sha256:5571d8d5c8fed428e8af55512e473620c68247faa22f78d47f6cb351d78e86d8,sha256:0b39a4714f2c88e560cecf825c33d5eca9199a8402132184c7b9fd7939107b73
QPLIB_3697,ghcr.io/jij-inc/ommx/v2.8/qplib:3697,published,,200,168,0,32,108,sha256:fe57e556782edf0889e6310089a96d29084d8653144f0bea5f67ea2a4215ae94,sha256:fc999af4df945be45997112fdfc8acbb589293432797e1ab3b95bdd89cd4f5d5,sha256:3dc3c16033299cbfc22c9383ffab5399e987aadfe8fc7c0aba3e46f3c8e205dc
QPLIB_3698,ghcr.io/jij-inc/ommx/v2.8/qplib:3698,published,,3030,30,0,3000,3200,sha256:3292a7cf18da712ea525d49fecb13f6a64f47ba858a1dd9632f5f0dacb406b17,sha256:d1b462ef2cea3a5ab94cc91d8b92def3a883f0708c3baf507ea036f2d0bc2a26,sha256:b1e644f747bd93b1913a143703241400167385abbc2441862617ca0eb632f5d7
QPLIB_3699,ghcr.io/jij-inc/ommx/v2.8/qplib:3699,published,,908,116,0,792,2359,sha256:ac234c563a2841f687bce82919ab951f452bc5c77438d480f65c3f0f7f422d13,sha256:1288ccf0f32935305d36868987241de27bad4e6cb84585c788394ed917840568,sha256:aa2a73f10d35aff64920dd914814cd6bda63707778c91b605f52504f23b67fa4
QPLIB_3701,ghcr.io/jij-inc/ommx/v2.8/qplib:3701,published,,1140,60,0,1080,693,sha256:baf19407246a0662c57f7dd9733c15add79180d887694d6137327c5a4ee09da2,sha256:48236b78c7dc1b0c53b4068911ba6226c9e9d033e528c3e0090b64c9a9e40dee,sha256:082c0d3b864b7aa10055b2f96c50e3993b64032378dda075cb1641f2408f4336
QPLIB_3703,ghcr.io/jij-inc/ommx/v2.8/qplib:3703,published,,225,225,0,0,60,sha256:0672e591cc8c3781af574a04046d3a9b5dd45adde830bf10c7c1a90669cd2777,sha256:37c36ed515410c846f4de8ce34dbe0f32dcc57e37a22903b9eec11b1004863f8,sha256:47ddbf540866bf29d45d4d4f2fb6b36d6e313ab62e85ee117c19159515935f30
QPLIB_3705,ghcr.io/jij-inc/ommx/v2.8/qplib:3705,published,,378,378,0,0,0,sha256:0045e06e8c9b5fb84be98ce3c8a15ed2e2d23c1acb686c06651450ed4743de92,sha256:fe0d17fb1161e74e45261565e54ee5117477e464e78e37781c6ebb016566444a,sha256:3a1ba613ec6e1cdeb34f14528a9c1f69db6d2ec6f44b9e8ca7fde4d885a9c15d
QPLIB_3706,ghcr.io/jij-inc/ommx/v2.8/qplib:3706,published,,703,703,0,0,0,sha256:eb308fa525c0cc5c2b140f8165b576795dbad0dfa3aeefa697104e8c919927f7,sha256:66393941b707958939572d2c540ae912dcdea4f7b7e3d8e66c2c74b74fe8827a,sha256:ceb2b43ac55bafb0ae06033165aa169eb79bb851c6381bcea80bab12f6b81a46
QPLIB_3708,ghcr.io/jij-inc/ommx/v2.8/qplib:3708,published,,12930,14,0,12916,24826,sha256:10f79e70b8f04cbd292ecfd5a08ae55770acc2765f44b6808ec73ade85c19ad4,sha256:aa76b4b801d86c73c4f9efdd4008baf67270d5f8373137047e0770630a8decbe,sha256:b4f67f224fed609ec96f4b6be3c5bdb68ede022bf0d3cf26fd57565455567a4a
QPLIB_3709,ghcr.io/jij-inc/ommx/v2.8/qplib:3709,published,,600,600,0,0,80,sha256:ef76edb94ded4585dc0c87b9de90047e667b57cd9772c1160b20a0481bbe5813,sha256:b041226e47f87801a6ad9008000ce4ab39d79404847deec207d6162a24cd8f89,sha256:bfedbd9ca6dd78212cdcb91d026ad43339f3708f4c2b8e0267186a7bd205737d
QPLIB_3713,ghcr.io/jij-inc/ommx/v2.8/qplib:3713,published,,672,42,0,630,465,sha256:dd8ca0dba595c944a5869a5e60f866c31e797b83936cba2c8a096d3676074416,sha256:e8262589cf9f9771fa8a443261d728b7be9300d0b4b0fd5bb599f913ab5d0c1c,sha256:ec4be3984fb940f6344491afe3730c1cfe4cb8a19de6e634dc9f80001b9e5264
QPLIB_3714,ghcr.io/jij-inc/ommx/v2.8/qplib:3714,published,,120,120,0,0,80,sha256:05b76ca2f10fe246f73736966aae3eba5424f575a0ad4add87e427f37950f1a5,sha256:dd8ba3d90d2605c561a9dbb1aa1fc16453b6c50366b293e428d90aaaaa2b9d44,sha256:0cf8ec1a313f73a7ea55b5515bdc7eb7b659ea31840532e717b8d5c885d9d207
QPLIB_3719,ghcr.io/jij-inc/ommx/v2.8/qplib:3719,published,,161,133,0,28,95,sha256:6b06a7b58305e7d10327306a4bbc9bf3b247c369fe3573ef24137607c5dd0b15,sha256:83c14e5cf1902c417e2ac3bd5723d85f34913ef1134b00c54cd3cbed75d12fde,sha256:7fbded9c8d021e51a522ff1d12ae01357532470f5117ede022e2ad30f63fab75
QPLIB_3725,ghcr.io/jij-inc/ommx/v2.8/qplib:3725,published,,1252,81,0,1171,3081,sha256:1645f625a4e3b995b10091e6c58f8b25f53129566a9c0c8c7f680cdf362556db,sha256:73717b3bcd1bbf293563d9cb48faa187442e4a308b29c4944a75f2cc8d207ec2,sha256:6f9a27ac86e620da7562023e68955256862517b61361b472ea5ee0f11f5b39a9
QPLIB_3726,ghcr.io/jij-inc/ommx/v2.8/qplib:3726,published,,932,116,0,816,2809,sha256:1e3901ad08d693e572df9566dbcd900f2f92b04321ad00aa29fa82cbd3239686,sha256:4ec97588b23fd32f36b25f9eb5568adc408598d41927a70956e0eaf87fdd19aa,sha256:a528b81c2793282aa075b8eb6139b025090447f05a7ceac0c97ba4dfd52a1777
QPLIB_3727,ghcr.io/jij-inc/ommx/v2.8/qplib:3727,published,,1620,20,0,1600,1680,sha256:35514e914ea2828b88254c23c966e8905a6ba939da9e7ad3abf658c543ae1f8c,sha256:9f3bd37b59b81447423d6b93d16f481408a3d0683629a5a24a3060c1fd82a5c8,sha256:a8fc4b6fb5f2c13feb0f54112f69f0f1d04f0f50788395858c5f9f7b5111f595
QPLIB_3728,ghcr.io/jij-inc/ommx/v2.8/qplib:3728,published,,88,72,0,16,66,sha256:4a19f9da93d3b5ddac6157079233d8a89a8401ee98941f0b81527946eb886afb,sha256:4494411131e2d973395589d12e146bb7727cf30ab00c6d65951f2f85c5e589a8,sha256:ae14eb3d7a7b738654993166fabf6002de8a9f66eb228683351d9e502114064f
QPLIB_3729,ghcr.io/jij-inc/ommx/v2.8/qplib:3729,published,,1058,650,0,408,1093,sha256:976ce4aa1c95da32e0a57015922b1c4eb84d2300cdd63d9efc9bbbe74062fae6,sha256:78d5f3d4f40d38aa279589449b9ddbee0afb1cc5b60620be08d13109e7a51543,sha256:7b393967bd96bb26643596e982745b1b160a7cc055728f1aacbad1576a39f177
QPLIB_3733,ghcr.io/jij-inc/ommx/v2.8/qplib:3733,published,,690,46,0,644,427,sha256:e3eed6f80aaace4853bd226a744bd1034736334c0a224bec08c793b61f2c3b20,sha256:15dfe37e00b962e47b1467a5b3ed6d5dc74509bd604c422205f9ae06b438eb63,sha256:de5ca928d69f5c750308c5557094944cabf7f25b684a8345acf576aa0ff72bc9
QPLIB_3734,ghcr.io/jij-inc/ommx/v2.8/qplib:3734,published,,7571,38,0,7533,17663,sha256:7161f4112ef79df97efa6ccb1196a2c4c8bcff85e51da2849221fc3215272ff1,sha256:e273bb9ae7a16289d72191440c1f3711f14e8fe7dc166498a59cd0a85cc0556d,sha256:3b185def539b47624a36e17d540e4bd7d4d1bf3a913911280f91a3554eda6746
QPLIB_3738,ghcr.io/jij-inc/ommx/v2.8/qplib:3738,published,,435,435,0,0,0,sha256:af23b91320e784381fc5ed38a0893133fcb0e0f70118fd4ba63796a7c4551b4d,sha256:e7fd5536ef84b03be2db36af7cee9b89610350c005a436ea1570fd79a303037f,sha256:7e1900123f55b832b6bb7fda2c98a1b36d59b64f43cacabec7094ff70c3cbd42
QPLIB_3745,ghcr.io/jij-inc/ommx/v2.8/qplib:3745,published,,325,325,0,0,0,sha256:317c71c16eacb21c878083c655677d0b93e09050ffdfbacee7e72d15be71d083,sha256:752695fb5fbe174f733679cb84bcf7d766f40517c0cee18cd7abd61f7c7ae36e,sha256:acdf0442df02ebf8a692d978c40d633f42100d2c3366c34094e54660aee194d4
QPLIB_3748,ghcr.io/jij-inc/ommx/v2.8/qplib:3748,published,,95,75,0,20,69,sha256:5fb8e3e0e8e2c50e4d5311ef661820db9ba27e63ac853e0fd715ae36b611c1ad,sha256:ce571bf051a6f19e204921cdd863bbb62370cd12a67d902722fe66e323ded02e,sha256:3a23ea9fee9753a64016a6d1bc6cd8041dfe12978d21ec3787c2dc0628cf7f66
QPLIB_3750,ghcr.io/jij-inc/ommx/v2.8/qplib:3750,published,,210,210,0,0,140,sha256:83c23bf33e030a4a218f216dbe13670020dda895c41b3d891a91b189b25118a7,sha256:cd1715e11f7e87c3d710c6d841bca1471d02dacdb17853374af68ec357d04a69,sha256:012e368b9be6dff5abd19a956dff80736c1a561d3e03824621a4ceb528bb332b
QPLIB_3751,ghcr.io/jij-inc/ommx/v2.8/qplib:3751,published,,150,150,0,0,100,sha256:0b12101a1814152ac827d4c6abe0493aa830463e428b806b9fd6f25b3179b4d9,sha256:3995bb4b4173edeeb1f6f57df12e6b4fe0f156f2e8744ca56f9556e127ede62c,sha256:000d126625c356fbbef7c9f39784073bd084c16d2e8b710a2a30990e9198f582
QPLIB_3752,ghcr.io/jij-inc/ommx/v2.8/qplib:3752,published,,462,462,0,0,6160,sha256:dba706d9df1f3aae14a5dec4d62fe7c7b4c20fcba7e39804d16dc628dfdddd96,sha256:c97283e771f32cd65e71c19bec4ab2610c1c4af4ee9f45c7564e9a6c734093bf,sha256:1f78f2cd03b9df75c6ce0574531f500b5c7a9840e236a0918565547f66c12387
QPLIB_3757,ghcr.io/jij-inc/ommx/v2.8/qplib:3757,published,,552,552,0,0,8096,sha256:a83773ea449c14b560f0afd0dfb0701afeab64aa654835de9f4708fb8ec9eaf2,sha256:5dce9aabc5f19a1d80d7c525f71f1ce59a73d99f5c7606aa6fb64e796063335a,sha256:b234762f9778face4e475ab7face9fcfdb572a007a856d5f13d4b482cbc1af41
QPLIB_3762,ghcr.io/jij-inc/ommx/v2.8/qplib:3762,published,,90,90,0,0,480,sha256:8dc29e529af70646476007d7cc03eb2ee2d577da1666350e4781faa8fe624f3b,sha256:3c4ad5da552f7d7ce5b2f335ac548985a6ee9efede9fd413f875b03445e5f688,sha256:2ca6aac8a6cfa9c19fee564b16b1bf226be3e84d77041b148c65166fb169ca0b
QPLIB_3772,ghcr.io/jij-inc/ommx/v2.8/qplib:3772,published,,380,380,0,0,4560,sha256:805ffdb8b4a915e2789d7b87a7b043a1126bafc34bfef8dab8b40ba58ce67c54,sha256:67cdde9c9a6b6b8e64506a206ca2e25ebe904ecae2c8ba4622f5e57dd6b4d8a6,sha256:1b4e062d7cfe815aaa0dac4297262a935768843b08babf94c1924c20c8e655b2
QPLIB_3775,ghcr.io/jij-inc/ommx/v2.8/qplib:3775,published,,180,180,0,0,120,sha256:4d413a971e6dc211038a7e4ef8ec077b28774c3911afaf3baf05d956cbdb4fd6,sha256:a6f2468f2ed22ad7003a3a4649cabdb196149fac6c168e692870bdd11ef113a8,sha256:10f812973e5624e3dc90b6ce23005044aac36b3cd30322ac3e29ba8ffd8cf9ec
QPLIB_3780,ghcr.io/jij-inc/ommx/v2.8/qplib:3780,published,,168,12,156,0,72,sha256:87028b5385fef54eb553741fb54c4b5c3395cfa231aebc2ca9ab1aeecfe824f8,sha256:1b3b5974a1d309847dece5641e7a14bb5aa12a23c91c935e024d83edc4fc7203,sha256:d25e7fb1196e1f716ec95b6e715f3176346574f666a7dfd87cca990d6d9d25c4
QPLIB_3785,ghcr.io/jij-inc/ommx/v2.8/qplib:3785,published,,232,200,0,32,116,sha256:331bfba54ecbfaf2c1940a4458d6257b5c11f68c20588cef8bade1334baed1f0,sha256:04cb8cf62292e835298bb060f3fc64ba5101a334ba3b59eb77f4e8757d5442f6,sha256:89d916df7c8ed3bf0c066ba8b870d7a37843df3c5977158c5673df046786243b
QPLIB_3790,ghcr.io/jij-inc/ommx/v2.8/qplib:3790,published,,195,7,0,188,378,sha256:7e63b6ed4b9d7860fca2b17911e94fcb4a4011b4214039c5c8b3ee3c27572744,sha256:1186f76b6db15c008f7936ab8de38e2e156211a4af3faa84892cade461f97169,sha256:bf94922d9c9c6be70e7d7ad130828c93f6bf44114fce100e5675fad64922f9d5
QPLIB_3792,ghcr.io/jij-inc/ommx/v2.8/qplib:3792,published,,3020,20,0,3000,3300,sha256:a735165be9fbf9844a32c711972a712c42cb20c745919a26b49e43cdb79f4461,sha256:298dd14514fa669f67f4735828118160c4f7badd0e91b9f83abbbec7ca6d9b32,sha256:9ed86ab978003551ce784239b1cf4e5a35ef514400e76bf6044b75f99b336640
QPLIB_3794,ghcr.io/jij-inc/ommx/v2.8/qplib:3794,published,,1562,576,0,986,2260,sha256:f4c4d597abba600893af342f33707909b302f4102cd1e0ccbee27829b35815b3,sha256:3266781c26eda85c55a8a4a3d4f09a0dbe8f5bdf6a02c2fd40ac78fab84e893e,sha256:ee7aed18c4027eda8a8f8379b4a3ef2ffcb50569ca41c3dbf823aaaadd86bd86
QPLIB_3797,ghcr.io/jij-inc/ommx/v2.8/qplib:3797,published,,344,48,0,296,855,sha256:869c944fa2ae31b52ac6abb29c62a0508d16d535c46f1fa418484e8f6f8915b1,sha256:dd68ab83df0d9eeb63fc4e307b163cc7e62c4e931a5585081f6c5d047068ceee,sha256:7c9c126340d3bc89221cf952b1bc973c2840e41e1d6781b9cc3b95d6c866a72d
QPLIB_3798,ghcr.io/jij-inc/ommx/v2.8/qplib:3798,published,,864,54,0,810,501,sha256:aca5cd7ef25b61d48437dbc02030dc2b8c0475353cdf6aa6c2f2fac10e9ee355,sha256:5e62b8469bf92220a2f5acd4b40ae269bcfee0124098385132f75eef92d89a89,sha256:a97f00bfed29084e47c2f5f6a12de4446bc971f00dc002bea71ab2ee20979625
QPLIB_3803,ghcr.io/jij-inc/ommx/v2.8/qplib:3803,published,,190,190,0,0,2280,sha256:03932f859faa2204d11a011add46f621f752f0aeda99c13f52af1e3ef4e9546d,sha256:d8a59da1d1caab5ddd5e1938c4418a5fd243804173899011870f8cd2b65eadb3,sha256:09843d66b7a2207962dd6da1ab99a4c79ba8582e51e974f12874c8e46a3e7816
QPLIB_3809,ghcr.io/jij-inc/ommx/v2.8/qplib:3809,published,,256,224,0,32,122,sha256:32ecf123fa9618dc695ea21dfaec3f5783b92ee9a015987188026385202465c7,sha256:4d8f868cb539c5d5f8ed3ca27ddf7adb123b1090a1326a734294368325247ab4,sha256:b1094ac7ebbe437bae87e11a6120a6222ebc0b20d4a3a2f1ed9adedc66efcb5d
QPLIB_3813,ghcr.io/jij-inc/ommx/v2.8/qplib:3813,published,,2415,15,0,2400,2560,sha256:1d8307e3e3d6b86f41e87f825441fba4fb0afb2bc76271a7f6525d2d4894cbad,sha256:aa0b56c986671c9900e054e1ac77859d3578dfcdaf29728c923c0aeaf74d3580,sha256:d979398c46b7545fb618529622c26ffcddef199b3674aab1fcf22260473b82dc
QPLIB_3814,ghcr.io/jij-inc/ommx/v2.8/qplib:3814,published,,48,2,0,46,80,sha256:021442fa12bc71c804e5d2dc508da3667805146853e13a343cfe0414f85e96ab,sha256:5e24df936ea49b55a6728b9bee7aadec05c451ae424cbae8c1cc80518012be36,sha256:c287a54ca4474cea90a1c569da8952362dc3bc97dfc01c063abea10075308c6b
QPLIB_3815,ghcr.io/jij-inc/ommx/v2.8/qplib:3815,published,,192,192,0,0,128,sha256:94e6c999d2a7fb500a9cf1124e16d34607da58bc0da5ca778406b2d274245101,sha256:3964874ada4a8c477ceda13a9c48a11069992ab8a7c4b93fc0d86c49ca8e113c,sha256:e527ee3dcd587c110032df0972145566dfd89b9ff9cbd14a281bcbe7e6186c70
QPLIB_3816,ghcr.io/jij-inc/ommx/v2.8/qplib:3816,published,,187,70,0,117,434,sha256:e313d7d56343e42b80d5da75d15e4921b6b88baf34e58b6a1ef219329dcf16e4,sha256:d2006623c67043f602485bddbb03b167b826ca116e1e98fe5c4d6b219e024165,sha256:7d206f8d07c8f2a261511a999e1e17f4778765d6b51709e7dccea16917551eae
QPLIB_3822,ghcr.io/jij-inc/ommx/v2.8/qplib:3822,published,,861,861,0,0,0,sha256:596262fe6182caa27353a1f0b1062e616217176f5e94ea38c6b091143205eb43,sha256:400470f2fc15398c1f32d36099a7e8f7f4dfa7b2bd78bf5271688bdbc656fd85,sha256:1a9e17c1bce9241e8e65134149b88b5f22ede8742e894a847453cd64edfd8d67
QPLIB_3825,ghcr.io/jij-inc/ommx/v2.8/qplib:3825,published,,1080,60,0,1020,633,sha256:c9e5426e7b5b1d67cebad35f7f1cf3b396c3d7d9b670cb99c21637803f1916bb,sha256:576595fcf0332ca6b115b2e8246739d67e7d32d11e876b4ea1bf96eb1e6a04b7,sha256:502f020dd249452bf975e6fec666f1794b5e2b91f3703008b15e3c23e5484171
QPLIB_3832,ghcr.io/jij-inc/ommx/v2.8/qplib:3832,published,,561,561,0,0,0,sha256:d94f00b176a7f050587b2a92553d63b4f8677fb6376a7423f2733a659dbdda04,sha256:040b79964a7d37990ccb2c2a782097c31a09db51a9e4fa5251ad587586a7584f,sha256:55dab94a19ca661fcedbea358cbc007c7cd4b062918ca253769128ca7652fe74
QPLIB_3834,ghcr.io/jij-inc/ommx/v2.8/qplib:3834,published,,50,50,0,0,2,sha256:a04da9535f66f60498624cc8761fefc76884dfdce86b9c452c13b62540143383,sha256:bada77f80c058225dc05566c5b4185b249099046da2be7529af6bd1e2e5e3933,sha256:4270c2aabd7aa38ecc0e645752771ad931521aa83de2ebec34b3d710656ed04a
QPLIB_3838,ghcr.io/jij-inc/ommx/v2.8/qplib:3838,published,,780,780,0,0,0,sha256:30c53e7843c1cf9553a44b0c426fbf758fb9b0e1f3c5052ce48587bd3f797a7d,sha256:ada790bbdee90a61e2ed7429c806c1a6e7fc8ef926521cabe5276a6e8742ab25,sha256:dde41cc5ef0240147c23ea5da4f5bc2f83620c161b75b6a690bfe8608edce75f
QPLIB_3840,ghcr.io/jij-inc/ommx/v2.8/qplib:3840,published,,5735,2401,0,3334,7305,sha256:80c5f4263011e51eeb0bd5420cf70fa3cc3a3f3fa1ab54f6ddbf43860f002d2d,sha256:ce21bc9a4ddd4210baa6cabdb7ac7ece94877ae41ae023177dbd4f40bc77ba68,sha256:f6248eb02a9715ba82414f2df21156db5a38d18f6ea874cc88ee57dfaf2844b7
QPLIB_3841,ghcr.io/jij-inc/ommx/v2.8/qplib:3841,published,,300,300,0,0,4600,sha256:530eeb21d16ef0c61ff6802e5c8ee58460b941f85fd3d9ca2dcf7ee660bd83f1,sha256:7c7c7f8b57c012119729762b261bba0a47323ea1ddc141db5a5d6eddb8470330,sha256:4cfa534ed34541b48c6e89acdb794863af389c62a85536d64b813cf8419a0975
QPLIB_3850,ghcr.io/jij-inc/ommx/v2.8/qplib:3850,published,,1225,1225,0,0,0,sha256:039c7504ff8a109b6ec60821678e277c1808c85707f2ac9023c447107b83d237,sha256:426dcfddfd392ff174655f6a1e1c2ea093124115bfa7d358ca3f6bee125cbd23,sha256:d41660d99ebbca53d220d8f109e3d705998beb96856ae47f7955d99c6fb6b367
QPLIB_3852,ghcr.io/jij-inc/ommx/v2.8/qplib:3852,published,,231,231,0,0,0,sha256:d05c099efbe4d233e63803a5b058c851a500144065acb28cc277a72755d45035,sha256:ee916b73fd117d8b086d880a1dad9a107085b080b2aca3f5c9a55c486b061ecd,sha256:9db0656a0f4d9cd11e992b402db3d844450c670e5c512c1f3a732371f062e4f9
QPLIB_3854,ghcr.io/jij-inc/ommx/v2.8/qplib:3854,published,,680,40,0,640,531,sha256:e2cbc3035426af910ec6846ee9039e34c429bf8da04a84d558948baabbf39246,sha256:123e41534dabff303d95769ccb14b9acc3a9223b1b960f9e43be35452f28b5d4,sha256:b908ba630d39ce15f37cd39abd9f38d8a3b400820b3d64c60a6070811021e896
QPLIB_3855,ghcr.io/jij-inc/ommx/v2.8/qplib:3855,published,,2518,400,0,2118,3750,sha256:ec8f03e43e20cfb133ae245a21e61ef621c3d4545e1677cd4dd373df0d8fdb1c,sha256:669321d98f20862d43d85e66383a2fc46b3a6c8ca7e9cf4bd3c34e7788316bfd,sha256:6942d7b9c8816ce1c5271e6d199fc76be3515c46198c7efb58de36761b64d293
QPLIB_3856,ghcr.io/jij-inc/ommx/v2.8/qplib:3856,published,,351,168,0,183,550,sha256:765909280b21b21d8ef214387ef32f81e47ebe3052db8bcf980b43b9df111f37,sha256:4824c4c05b2b3bfc3023df4291d31d3931172e735bb954623ecc22adeb669dc9,sha256:412ba4d82906d58f86cd75de50ddb9ef402c97ff4290b7ab8908072e5860cfa0
QPLIB_3857,ghcr.io/jij-inc/ommx/v2.8/qplib:3857,published,,803,201,0,602,1008,sha256:d740c2df03d33fb21dc02e2a9fafedcdfe37098048ff54b73fd6be6a0a4fc2bf,sha256:be5b762deb22970ba2f781a6c136445ff07142d2911e5ecde8d39e302a03b6ca,sha256:6622c3714c780c93da2bd2319b87f0e895832f435a7f4924e38cb09ec9fd7ad3
QPLIB_3859,ghcr.io/jij-inc/ommx/v2.8/qplib:3859,published,,1568,600,0,968,2202,sha256:d296004b78397ba8b93c7b39c9f9bf9812335ed7c66a7571a05389727583c312,sha256:a58c317cc7ee797dad0c54e89ac8ce5ad89d1cafc60a353f18ae283b9e4f62c4,sha256:75a1c53c5129bcb4107ac765259fa57b895be22880e0c2d9fc97e7ffeb64afcc
QPLIB_3860,ghcr.io/jij-inc/ommx/v2.8/qplib:3860,published,,435,435,0,0,8120,sha256:95b30e84fb1a74afea8e50bdc9f1a14cdadb3a7727b5560fde0f61152b3daf1b,sha256:fcd49caf274975e2b38e52a785dfbdfcb2dd744d93afc1430191c78bb67fa804,sha256:6667d1cec60fc6a269cf219999d50abe68bf840492938d7a8965714f2b43862a
QPLIB_3861,ghcr.io/jij-inc/ommx/v2.8/qplib:3861,published,,4530,30,0,4500,4800,sha256:276c577ddbf5a88679cd65b3d89dc7781263bcf0d0b530886457beb9b0c762e2,sha256:7722f1d358297017b84dcfb0d816e5ddaeb4cda2554791a116d4098615311759,sha256:007d22a776f2bc713987f58dbdbf3aed02b63d2143f923f925b7c37e1e19899e
QPLIB_3863,ghcr.io/jij-inc/ommx/v2.8/qplib:3863,published,,1678,625,0,1053,2406,sha256:838ae7e50b1646274d6143d4a2cd36a78b119da00ec2efc0e729ac47cf1f2a97,sha256:1f578147f9a27d00e6e2ee4cf132d955ceca414b6a663bcbad0425797f24ebef,sha256:ef11b1a1c18355090ba8dad067c4eb4377b36faf0126759705fa70a7bb6e0a37
QPLIB_3865,ghcr.io/jij-inc/ommx/v2.8/qplib:3865,published,,525,525,0,0,85,sha256:0495bc4028aa32d752f8aa67fdb96fec3c517490374473164e6cd4accf058c1d,sha256:cbce982ff2b8a784d09a8639daf47b57d2aae149aaa0db90811fde1b14c3e3b3,sha256:9ba4746077b57092aa21a147250e4530611fba9ef20d86a2f38402ec80a80347
